student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob
191,6,low,11,0.64,0.09,1,4,0.77,-0.4,0.12,0.3,0.21,0.1,0,0.084,0,0.11
191,7,low,10,0.62,0.11,0,3,0.55,-0.357,0.14,0.286,0.19,0.098,0,0.087,0,0.09
191,8,low,8,0.63,0.13,1,2,0.77,-0.476,0.13,0.286,0.17,0.135,0,0.086,0,0.11
192,1,medium,13,0.74,0.17,1,3,0.75,0,0,0,0,,0,0,1,0.03
192,2,medium,8,0.6,0.23,1,2,0.75,-5,0.14,0,-0.06,0.337,0,0.249,1,0.15
192,3,medium,9,0.62,0.04,3,4,0.72,-2,0.12,1.333,0.13,0.265,0,0.138,1,0.18
192,4,medium,9,0.46,0,2,5,0.44,-1.1,0.28,0.917,0.17,0.227,0,0.163,1,0.21
192,5,medium,8,0.47,-0.08,1,2,0.62,-0.9,0.27,0.8,0.25,0.221,0,0.162,1,0.18
192,6,medium,9,0.34,-0.11,1,4,0.59,-0.571,0.4,0.7,0.28,0.199,0,0.198,1,0.24
192,7,medium,8,0.29,-0.07,1,6,0.61,-0.5,0.45,0.619,0.24,0.194,0,0.207,1,0.25
192,8,medium,7,0.3,-0.25,1,4,0.53,-0.512,0.44,0.554,0.42,0.204,0,0.227,1,0.27
193,1,low,7,0.98,0.63,0,7,0.97,0,0,0,0,,0,0,0,0
193,2,low,10,1,0.68,0,6,0.72,3,-0.02,0,-0.05,0.25,0,0,0,0
193,3,low,10,1,0.68,0,3,0.58,1.5,-0.02,0,-0.05,0.192,0,0,0,0
193,4,low,9,0.91,0.68,1,4,0.72,0.6,0.07,0.25,-0.05,0.157,0,0.024,0,0.06
193,5,low,10,0.88,0.56,0,6,0.78,0.5,0.1,0.2,0.07,0.142,0,0.044,0,0.05
193,6,low,7,0.9,0.58,0,5,0.66,-0.029,0.08,0.167,0.05,0.167,0,0.035,0,0.04
193,7,low,9,0.89,0.61,0,4,0.7,0,0.09,0.143,0.02,0.152,0,0.034,0,0.04
193,8,low,5,0.87,0.43,1,6,0.57,-0.321,0.11,0.214,0.2,0.221,0,0.076,0,0.1
194,1,high,4,0.51,-0.28,5,7,0.93,0,0,0,0,,0,0,2,0.14
194,2,high,2,0.39,-0.38,6,6,0.62,-2,0.12,0.5,0.1,0.471,1,0.134,2,0.26
194,3,high,0,0.3,-0.61,5,2,0.6,-2,0.21,0.333,0.33,1,1,0.195,2,0.3
194,4,high,1,0.17,-0.68,5,1,0.5,-1.1,0.34,0.25,0.4,0.976,0,0.213,2,0.35
194,5,high,2,0.07,-0.83,3,3,0.48,-0.5,0.44,1.2,0.55,0.824,0,0.243,2,0.35
194,6,high,0,0,-0.87,2,4,0.07,-0.543,0.51,2.267,0.59,1.011,1,0.274,2,0.35
194,7,high,0,0,-0.98,4,3,0,-0.5,0.51,1.905,0.7,1.164,0,0.286,2,0.42
194,8,high,2,0,-1,3,0,0,-0.274,0.51,1.839,0.72,1.024,0,0.279,2,0.39
195,1,low,7,0.98,0.31,0,4,0.94,0,0,0,0,,0,0,0,0
195,2,low,7,0.95,0.31,0,4,0.58,0,0.03,0,0,0,0,0.011,0,0.01
195,3,low,7,0.91,0.24,1,2,0.82,0,0.07,0.333,0.07,0,0,0.033,0,0.07
195,4,low,6,0.89,0.3,1,3,0.89,-0.3,0.09,0.333,0.01,0.074,0,0.045,0,0.07
195,5,low,5,0.86,0.27,0,2,0.58,-0.5,0.12,0.3,0.04,0.14,0,0.067,0,0.06
195,6,low,5,0.84,0.29,0,3,0.54,-0.486,0.14,0.267,0.02,0.159,0,0.071,0,0.07
195,7,low,8,0.86,0.19,1,6,0.52,-0.107,0.12,0.286,0.12,0.176,0,0.061,0,0.09
195,8,low,7,0.78,0.17,0,3,0.47,-0.024,0.2,0.268,0.14,0.164,0,0.088,0,0.1
196,1,medium,8,0.6,-0.1,1,2,0.82,0,0,0,0,,0,0,1,0.03
196,2,medium,9,0.52,-0.04,3,4,0.72,1,0.08,2,-0.06,0.083,0,0.028,1,0.12
196,3,medium,7,0.49,-0.1,1,6,0.7,-0.5,0.11,1.333,0,0.125,0,0.059,1,0.08
196,4,medium,4,0.43,-0.23,1,2,0.71,-1.4,0.17,1,0.13,0.309,0,0.132,1,0.13
196,5,medium,7,0.38,-0.23,2,4,0.56,-0.7,0.22,0.8,0.13,0.267,0,0.121,1,0.17
196,6,medium,4,0.29,-0.35,3,2,0.36,-0.829,0.31,0.967,0.25,0.319,0,0.173,1,0.26
196,7,medium,7,0.24,-0.31,3,3,0.6,-0.464,0.36,1,0.21,0.289,0,0.171,1,0.27
196,8,medium,4,0.19,-0.45,2,4,0.25,-0.524,0.41,0.857,0.35,0.317,0,0.208,1,0.28
197,1,low,11,0.99,0.22,0,3,0.84,0,0,0,0,,0,0,0,0
197,2,low,7,0.97,0.22,1,6,0.9,-4,0.02,0.5,0,0.314,0,0.167,0,0.08
197,3,low,9,0.98,0.25,1,5,0.73,-1,0.01,0.333,-0.03,0.222,0,0.044,0,0.04
197,4,low,11,0.94,0.25,1,2,0.65,0.2,0.05,0.25,-0.03,0.202,0,0.018,0,0.05
197,5,low,9,0.89,0.13,1,4,0.55,0,0.1,0.2,0.09,0.178,0,0.046,0,0.08
197,6,low,10,0.88,0.2,0,3,0.75,0.086,0.11,0.267,0.02,0.16,0,0.041,0,0.05
197,7,low,6,0.88,0.24,0,4,0.83,-0.321,0.11,0.286,-0.02,0.213,0,0.051,0,0.05
197,8,low,8,0.87,0.23,1,3,0.73,-0.298,0.12,0.268,-0.01,0.204,0,0.054,0,0.08
198,1,medium,6,0.77,-0.09,1,5,0.73,0,0,0,0,,0,0,1,0.03
198,2,medium,6,0.71,-0.18,2,5,0.87,0,0.06,0.5,0.09,0,0,0.032,1,0.09
198,3,medium,4,0.62,-0.34,2,5,0.65,-1,0.15,0.333,0.25,0.217,0,0.124,1,0.16
198,4,medium,4,0.6,-0.39,1,7,0.58,-0.8,0.17,0.333,0.3,0.231,0,0.129,1,0.15
198,5,medium,1,0.48,-0.42,3,4,0.42,-1.2,0.29,0.7,0.33,0.488,1,0.191,1,0.26
198,6,medium,2,0.48,-0.56,1,4,0.6,-1,0.29,0.667,0.47,0.532,0,0.2,1,0.22
198,7,medium,5,0.36,-0.6,2,4,0.32,-0.5,0.41,0.571,0.51,0.479,0,0.227,1,0.3
198,8,medium,0,0.3,-0.49,2,2,0.27,-0.667,0.47,0.5,0.4,0.648,1,0.241,1,0.31
199,1,low,18,0.89,0.74,1,3,0.84,0,0,0,0,,0,0,0,0.03
199,2,low,17,0.86,0.69,1,2,0.65,-1,0.03,0,0.05,0.04,0,0.057,0,0.06
199,3,low,17,0.85,0.75,1,5,0.77,-0.5,0.04,0,-0.01,0.033,0,0.034,0,0.05
199,4,low,17,0.78,0.65,1,7,0.68,-0.3,0.11,0,0.09,0.029,0,0.062,0,0.09
199,5,low,13,0.81,0.67,0,6,0.69,-1,0.08,0.2,0.07,0.119,0,0.077,0,0.05
199,6,low,16,0.72,0.63,0,3,0.86,-0.629,0.17,0.267,0.11,0.107,0,0.098,0,0.09
199,7,low,12,0.74,0.69,1,5,0.61,-0.857,0.15,0.238,0.05,0.146,0,0.093,0,0.11
199,8,low,12,0.71,0.65,1,6,0.77,-0.881,0.18,0.214,0.09,0.163,0,0.109,0,0.12
200,1,medium,10,0.64,0.45,2,5,0.87,0,0,0,0,,0,0,1,0.06
200,2,medium,8,0.54,0.36,1,5,0.57,-2,0.1,0.5,0.09,0.157,0,0.126,1,0.11
200,3,medium,8,0.51,0.27,3,6,0.73,-1,0.13,1,0.18,0.133,0,0.108,1,0.18
200,4,medium,6,0.46,0.19,1,7,0.76,-1.2,0.18,0.917,0.26,0.204,0,0.144,1,0.15
200,5,medium,8,0.39,0.14,3,6,0.56,-0.6,0.25,1,0.31,0.177,0,0.15,1,0.24
200,6,medium,8,0.3,0.1,1,6,0.61,-0.343,0.34,0.967,0.35,0.158,0,0.176,1,0.22
200,7,medium,3,0.29,0.11,2,5,0.59,-0.75,0.35,0.81,0.34,0.304,1,0.195,1,0.25
200,8,medium,6,0.25,0.06,2,5,0.36,-0.607,0.39,0.696,0.39,0.295,0,0.21,1,0.28
