student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label
151,2,medium,4,0.73,-0.18,3,4,0.7,1.0,0.1,2.0,0.04,0.202,0,0.04,1,0.13,1,Chronic Disengagement
151,3,medium,5,0.69,-0.34,1,3,0.65,1.0,0.14,1.333,0.2,0.25,0,0.074,1,0.11,1,Chronic Disengagement
151,4,medium,3,0.6,-0.36,2,5,0.59,0.1,0.23,0.917,0.22,0.255,0,0.108,1,0.18,3,Chronic Disengagement
151,5,medium,2,0.51,-0.49,1,3,0.58,-0.3,0.32,0.8,0.35,0.335,0,0.168,1,0.21,3,Chronic Disengagement
151,6,medium,1,0.52,-0.48,1,5,0.6,-0.514,0.31,0.7,0.34,0.471,1,0.172,1,0.21,2,Sudden Drop-off
151,7,medium,4,0.45,-0.59,2,6,0.38,-0.214,0.38,0.619,0.45,0.428,0,0.198,1,0.28,3,Chronic Disengagement
151,8,medium,3,0.34,-0.67,3,4,0.42,-0.155,0.49,0.786,0.53,0.399,0,0.244,1,0.36,0,Emotional Distress
152,1,medium,7,0.64,0.19,3,6,0.88,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
152,2,medium,7,0.6,0.02,1,4,0.62,0.0,0.04,2.0,0.17,0.0,0,0.035,1,0.07,1,Chronic Disengagement
152,3,medium,6,0.58,-0.06,3,3,0.8,-0.5,0.06,1.333,0.25,0.087,0,0.072,1,0.15,1,Chronic Disengagement
152,4,medium,6,0.51,-0.03,1,3,0.57,-0.4,0.13,1.333,0.22,0.089,0,0.089,1,0.12,1,Chronic Disengagement
152,5,medium,4,0.43,-0.07,3,1,0.52,-0.7,0.21,1.2,0.26,0.204,0,0.134,1,0.21,3,Chronic Disengagement
152,6,medium,4,0.4,-0.23,3,4,0.39,-0.686,0.24,1.067,0.42,0.241,0,0.164,1,0.25,3,Chronic Disengagement
152,7,medium,7,0.27,-0.3,2,2,0.57,-0.286,0.37,0.905,0.49,0.23,0,0.202,1,0.28,3,Chronic Disengagement
152,8,medium,5,0.2,-0.37,2,4,0.42,-0.262,0.44,0.786,0.56,0.223,0,0.234,1,0.32,3,Chronic Disengagement
153,1,high,5,0.54,-0.47,6,6,0.98,0.0,0.0,0.0,0.0,,0,0.0,2,0.17,1,Chronic Disengagement
153,2,high,7,0.36,-0.75,3,5,0.75,2.0,0.18,4.5,0.28,0.236,0,0.098,2,0.2,3,Chronic Disengagement
153,3,high,7,0.34,-0.87,4,2,0.42,1.0,0.2,2.333,0.4,0.182,0,0.12,2,0.25,3,Chronic Disengagement
153,4,high,3,0.13,-0.88,2,5,0.53,-0.6,0.41,2.917,0.41,0.348,1,0.219,2,0.29,2,Sudden Drop-off
153,5,high,2,0.07,-1.0,4,0,0.41,-1.0,0.47,2.2,0.53,0.475,0,0.271,2,0.39,0,Emotional Distress
153,6,high,1,0.0,-1.0,5,0,0.07,-1.114,0.54,2.0,0.53,0.615,1,0.3,2,0.45,2,Sudden Drop-off
153,7,high,0,0.0,-1.0,2,0,0.0,-1.143,0.54,2.238,0.53,0.79,1,0.301,2,0.36,2,Sudden Drop-off
153,8,high,3,0.0,-1.0,6,0,0.15,-0.81,0.54,2.571,0.53,0.748,0,0.288,2,0.47,0,Emotional Distress
154,1,low,16,0.86,0.2,1,4,0.71,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
154,2,low,13,0.76,0.23,1,3,0.64,-3.0,0.1,0.0,-0.03,0.146,0,0.155,0,0.11,1,Chronic Disengagement
154,3,low,12,0.79,0.25,1,5,0.85,-2.0,0.07,0.0,-0.05,0.152,0,0.105,0,0.08,1,Chronic Disengagement
154,4,low,13,0.8,0.32,1,2,0.76,-1.0,0.06,0.0,-0.12,0.128,0,0.061,0,0.06,1,Chronic Disengagement
154,5,low,15,0.74,0.14,0,2,0.8,-0.2,0.12,0.2,0.06,0.119,0,0.058,0,0.06,1,Chronic Disengagement
154,6,low,11,0.71,0.29,0,4,0.56,-0.514,0.15,0.267,-0.09,0.14,0,0.073,0,0.07,1,Chronic Disengagement
154,7,low,12,0.67,0.09,1,4,0.69,-0.464,0.19,0.238,0.11,0.135,0,0.099,0,0.13,1,Chronic Disengagement
154,8,low,10,0.72,0.14,0,6,0.59,-0.571,0.14,0.268,0.06,0.155,0,0.079,0,0.07,1,Chronic Disengagement
155,1,high,4,0.22,-0.36,5,7,0.97,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
155,2,high,5,0.12,-0.39,3,3,0.87,1.0,0.1,2.0,0.03,0.157,0,0.039,2,0.13,1,Chronic Disengagement
155,3,high,3,0.01,-0.57,3,4,0.74,-0.5,0.21,1.333,0.21,0.25,0,0.12,2,0.21,3,Chronic Disengagement
155,4,high,2,0.0,-0.62,3,6,0.39,-0.8,0.22,1.0,0.26,0.369,0,0.142,2,0.22,3,Chronic Disengagement
155,5,high,3,0.0,-0.72,6,2,0.51,-0.5,0.22,2.0,0.36,0.335,0,0.142,2,0.32,3,Chronic Disengagement
155,6,high,4,0.0,-0.82,3,0,0.21,-0.2,0.22,1.767,0.46,0.3,0,0.142,2,0.24,3,Chronic Disengagement
155,7,high,1,0.0,-1.0,6,3,0.04,-0.393,0.22,2.143,0.64,0.428,1,0.173,2,0.35,2,Sudden Drop-off
155,8,high,1,0.0,-1.0,2,0,0.07,-0.44,0.22,2.411,0.64,0.507,0,0.175,2,0.24,3,Chronic Disengagement
156,1,low,18,0.95,0.91,1,2,0.98,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
156,2,low,16,0.89,0.91,0,6,0.71,-2.0,0.06,0.5,0.0,0.083,0,0.101,0,0.05,1,Chronic Disengagement
156,3,low,16,0.9,1.0,0,2,0.59,-1.0,0.05,0.333,-0.09,0.069,0,0.057,0,0.03,1,Chronic Disengagement
156,4,low,18,0.86,0.9,0,2,0.73,-0.0,0.09,0.25,0.01,0.068,0,0.033,0,0.04,1,Chronic Disengagement
156,5,low,15,0.83,0.97,0,3,0.65,-0.4,0.12,0.2,-0.06,0.081,0,0.058,0,0.05,1,Chronic Disengagement
156,6,low,16,0.87,0.79,1,7,0.54,-0.314,0.08,0.267,0.12,0.074,0,0.056,0,0.08,1,Chronic Disengagement
156,7,low,13,0.78,0.88,0,2,0.84,-0.571,0.17,0.238,0.03,0.108,0,0.086,0,0.08,1,Chronic Disengagement
156,8,low,14,0.83,0.9,0,7,0.5,-0.548,0.12,0.214,0.01,0.111,0,0.065,0,0.06,1,Chronic Disengagement
157,1,low,19,0.8,0.44,0,4,0.71,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
157,2,low,14,0.79,0.58,0,7,0.94,-5.0,0.01,0.0,-0.14,0.214,0,0.203,0,0.06,1,Chronic Disengagement
157,3,low,17,0.84,0.44,0,6,0.68,-1.0,-0.04,0.0,0.0,0.151,0,0.04,0,0.0,1,Chronic Disengagement
157,4,low,15,0.8,0.51,1,7,0.7,-0.9,0.0,0.25,-0.07,0.136,0,0.036,0,0.04,1,Chronic Disengagement
157,5,low,16,0.79,0.39,1,5,0.87,-0.5,0.01,0.3,0.05,0.119,0,0.03,0,0.05,1,Chronic Disengagement
157,6,low,15,0.68,0.42,1,2,0.78,-0.457,0.12,0.3,0.02,0.112,0,0.063,0,0.09,1,Chronic Disengagement
157,7,low,13,0.69,0.34,1,3,0.53,-0.607,0.11,0.286,0.1,0.128,0,0.075,0,0.09,1,Chronic Disengagement
157,8,low,14,0.68,0.31,1,6,0.61,-0.536,0.12,0.268,0.13,0.125,0,0.08,0,0.1,1,Chronic Disengagement
158,1,high,7,0.48,-0.13,2,2,0.95,0.0,0.0,0.0,0.0,,0,0.0,2,0.06,1,Chronic Disengagement
158,2,high,6,0.43,-0.07,3,2,0.67,-1.0,0.05,0.5,-0.06,0.109,0,0.057,2,0.12,1,Chronic Disengagement
158,3,high,4,0.24,-0.22,4,5,0.48,-1.5,0.24,1.0,0.09,0.27,0,0.155,2,0.24,3,Chronic Disengagement
158,4,high,3,0.17,-0.44,4,4,0.5,-1.4,0.31,0.917,0.31,0.365,0,0.203,2,0.3,3,Chronic Disengagement
158,5,high,3,0.01,-0.46,2,4,0.38,-1.1,0.47,1.0,0.33,0.395,0,0.25,2,0.31,3,Chronic Disengagement
158,6,high,3,0.0,-0.63,2,4,0.12,-0.857,0.48,0.967,0.5,0.404,0,0.265,2,0.33,0,Emotional Distress
158,7,high,3,0.0,-0.7,2,1,0.0,-0.679,0.48,0.905,0.57,0.405,0,0.266,2,0.34,0,Emotional Distress
158,8,high,1,0.0,-0.92,2,0,0.0,-0.714,0.48,0.839,0.79,0.509,1,0.295,2,0.37,2,Sudden Drop-off
159,1,high,7,0.43,-0.88,4,7,0.66,0.0,0.0,0.0,0.0,,0,0.0,2,0.11,1,Chronic Disengagement
159,2,high,5,0.28,-0.91,4,3,0.62,-2.0,0.15,0.0,0.03,0.236,0,0.136,2,0.2,1,Chronic Disengagement
159,3,high,1,0.1,-1.0,2,5,0.67,-3.0,0.33,1.333,0.12,0.705,1,0.251,2,0.24,2,Sudden Drop-off
159,4,high,1,0.02,-1.0,6,4,0.51,-2.2,0.41,2.667,0.12,0.857,0,0.246,2,0.38,0,Emotional Distress
159,5,high,4,0.0,-1.0,3,1,0.4,-1.0,0.43,2.2,0.12,0.724,0,0.206,2,0.29,0,Emotional Distress
159,6,high,2,0.0,-1.0,5,1,0.14,-0.8,0.43,2.0,0.12,0.727,1,0.198,2,0.34,2,Sudden Drop-off
159,7,high,2,0.0,-1.0,3,1,0.2,-0.643,0.43,1.81,0.12,0.722,0,0.191,2,0.28,3,Chronic Disengagement
159,8,high,2,0.0,-1.0,5,0,0.0,-0.524,0.43,1.714,0.12,0.713,0,0.186,2,0.34,3,Chronic Disengagement
160,1,low,14,0.82,0.74,1,3,1.0,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
160,2,low,17,0.84,0.6,0,2,0.78,3.0,-0.02,0.5,0.14,0.137,0,0.018,0,0.01,1,Chronic Disengagement
160,3,low,13,0.75,0.72,0,4,0.85,-0.5,0.07,0.333,0.02,0.142,0,0.047,0,0.04,1,Chronic Disengagement
160,4,low,13,0.79,0.54,0,6,0.75,-0.7,0.03,0.25,0.2,0.133,0,0.063,0,0.05,1,Chronic Disengagement
160,5,low,14,0.74,0.54,1,3,0.88,-0.4,0.08,0.3,0.2,0.116,0,0.069,0,0.09,1,Chronic Disengagement
160,6,low,13,0.7,0.65,1,2,0.88,-0.4,0.12,0.3,0.09,0.111,0,0.069,0,0.09,1,Chronic Disengagement
160,7,low,13,0.68,0.54,0,4,0.64,-0.357,0.14,0.286,0.2,0.106,0,0.088,0,0.09,1,Chronic Disengagement
160,8,low,12,0.65,0.47,0,5,0.47,-0.393,0.17,0.268,0.27,0.111,0,0.109,0,0.11,3,Chronic Disengagement
161,1,high,3,0.41,-0.75,5,6,0.79,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
161,2,high,5,0.23,-0.9,4,4,0.59,2.0,0.18,0.5,0.15,0.354,0,0.082,2,0.21,1,Chronic Disengagement
161,3,high,2,0.12,-1.0,5,4,0.54,-0.5,0.29,0.333,0.25,0.458,1,0.153,2,0.3,2,Sudden Drop-off
161,4,high,4,0.02,-1.0,6,2,0.5,0.0,0.39,0.667,0.25,0.369,0,0.168,2,0.36,3,Chronic Disengagement
161,5,high,0,0.0,-1.0,5,1,0.2,-0.7,0.41,0.5,0.25,0.687,1,0.203,2,0.35,2,Sudden Drop-off
161,6,high,1,0.0,-1.0,6,2,0.29,-0.657,0.41,0.567,0.25,0.748,0,0.201,2,0.38,0,Emotional Distress
161,7,high,1,0.0,-1.0,5,3,0.24,-0.571,0.41,0.476,0.25,0.787,0,0.198,2,0.35,0,Emotional Distress
161,8,high,1,0.0,-1.0,6,1,0.0,-0.488,0.41,0.5,0.25,0.813,0,0.194,2,0.38,0,Emotional Distress
162,1,high,3,0.51,-0.44,2,2,0.73,0.0,0.0,0.0,0.0,,0,0.0,2,0.06,1,Chronic Disengagement
162,2,high,3,0.42,-0.4,3,4,0.83,0.0,0.09,0.5,-0.04,0.0,0,0.032,2,0.12,1,Chronic Disengagement
162,3,high,1,0.32,-0.55,3,3,0.62,-1.0,0.19,0.333,0.11,0.495,1,0.12,2,0.19,2,Sudden Drop-off
162,4,high,4,0.18,-0.76,2,3,0.49,0.1,0.33,0.333,0.32,0.458,0,0.156,2,0.23,3,Chronic Disengagement
162,5,high,4,0.0,-0.88,4,0,0.22,0.3,0.51,0.7,0.44,0.408,0,0.233,2,0.38,0,Emotional Distress
162,6,high,3,0.0,-1.0,4,1,0.13,0.171,0.51,0.8,0.56,0.365,0,0.248,2,0.4,0,Emotional Distress
162,7,high,2,0.0,-1.0,3,0,0.13,-0.0,0.51,0.667,0.56,0.374,0,0.248,2,0.37,0,Emotional Distress
162,8,high,0,0.0,-1.0,4,3,0.06,-0.238,0.51,0.696,0.56,0.566,1,0.258,2,0.4,2,Sudden Drop-off
163,1,low,18,0.96,0.42,0,5,0.86,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
163,2,low,16,0.92,0.48,0,5,0.74,-2.0,0.04,0.0,-0.06,0.083,0,0.094,0,0.04,1,Chronic Disengagement
163,3,low,19,0.91,0.46,0,4,0.8,0.5,0.05,0.0,-0.04,0.086,0,0.017,0,0.02,1,Chronic Disengagement
163,4,low,14,0.88,0.39,1,4,0.59,-0.9,0.08,0.25,0.03,0.132,0,0.068,0,0.08,1,Chronic Disengagement
163,5,low,15,0.89,0.36,0,4,0.74,-0.8,0.07,0.2,0.06,0.126,0,0.064,0,0.05,1,Chronic Disengagement
163,6,low,14,0.84,0.4,1,3,0.79,-0.8,0.12,0.267,0.02,0.131,0,0.076,0,0.09,1,Chronic Disengagement
163,7,low,14,0.89,0.3,0,2,0.6,-0.714,0.07,0.238,0.12,0.131,0,0.068,0,0.05,1,Chronic Disengagement
163,8,low,17,0.81,0.34,0,5,0.78,-0.369,0.15,0.214,0.08,0.123,0,0.077,0,0.08,1,Chronic Disengagement
164,1,medium,2,0.77,-0.14,1,2,0.98,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
164,2,medium,3,0.71,-0.12,1,4,0.76,1.0,0.06,0.0,-0.02,0.283,0,0.021,1,0.05,1,Chronic Disengagement
164,3,medium,2,0.68,-0.18,1,3,0.52,-0.0,0.09,0.0,0.04,0.247,0,0.036,1,0.07,1,Chronic Disengagement
164,4,medium,2,0.59,-0.42,3,5,0.53,-0.1,0.18,1.0,0.28,0.222,0,0.102,1,0.2,3,Chronic Disengagement
164,5,medium,3,0.51,-0.4,3,6,0.71,0.1,0.26,1.2,0.26,0.228,0,0.124,1,0.23,3,Chronic Disengagement
164,6,medium,1,0.49,-0.36,2,4,0.51,-0.143,0.28,0.967,0.22,0.347,1,0.131,1,0.2,2,Sudden Drop-off
164,7,medium,2,0.43,-0.61,3,2,0.31,-0.107,0.34,1.0,0.47,0.322,0,0.182,1,0.29,3,Chronic Disengagement
164,8,medium,3,0.38,-0.49,2,5,0.54,-0.0,0.39,0.857,0.35,0.314,0,0.18,1,0.26,3,Chronic Disengagement
165,1,low,10,0.76,0.19,1,2,0.87,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
165,2,low,9,0.73,0.26,0,4,0.73,-1.0,0.03,0.5,-0.07,0.074,0,0.05,0,0.02,1,Chronic Disengagement
165,3,low,6,0.7,0.29,1,3,0.73,-2.0,0.06,0.333,-0.1,0.25,0,0.101,0,0.08,1,Chronic Disengagement
165,4,low,6,0.72,0.16,0,2,0.94,-1.5,0.04,0.333,0.03,0.266,0,0.078,0,0.04,1,Chronic Disengagement
165,5,low,5,0.69,0.07,0,5,0.77,-1.3,0.07,0.3,0.12,0.301,0,0.092,0,0.06,1,Chronic Disengagement
165,6,low,5,0.66,0.14,1,2,0.88,-1.057,0.1,0.3,0.05,0.313,0,0.084,0,0.09,1,Chronic Disengagement
165,7,low,5,0.63,0.21,1,2,0.51,-0.857,0.13,0.286,-0.02,0.315,0,0.08,0,0.09,1,Chronic Disengagement
165,8,low,4,0.59,0.19,0,4,0.65,-0.786,0.17,0.286,0.0,0.339,0,0.091,0,0.08,1,Chronic Disengagement
166,1,low,10,0.94,0.74,1,5,0.7,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
166,2,low,8,0.91,0.74,1,6,0.97,-2.0,0.03,0.0,0.0,0.157,0,0.09,0,0.06,1,Chronic Disengagement
166,3,low,6,0.89,0.64,1,6,0.95,-2.0,0.05,0.0,0.1,0.25,0,0.11,0,0.09,1,Chronic Disengagement
166,4,low,7,0.88,0.73,1,5,0.75,-1.1,0.06,0.0,0.01,0.22,0,0.066,0,0.07,1,Chronic Disengagement
166,5,low,6,0.86,0.57,0,4,0.82,-0.9,0.08,0.2,0.17,0.226,0,0.085,0,0.07,1,Chronic Disengagement
166,6,low,10,0.87,0.54,1,2,0.58,-0.143,0.07,0.167,0.2,0.234,0,0.055,0,0.09,1,Chronic Disengagement
166,7,low,7,0.83,0.55,1,5,0.59,-0.179,0.11,0.143,0.19,0.221,0,0.069,0,0.1,1,Chronic Disengagement
166,8,low,5,0.81,0.65,1,7,0.74,-0.345,0.13,0.125,0.09,0.25,0,0.071,0,0.1,1,Chronic Disengagement
167,1,medium,10,0.56,-0.04,1,7,0.62,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
167,2,medium,8,0.44,-0.09,1,5,0.81,-2.0,0.12,0.0,0.05,0.157,0,0.128,1,0.11,1,Chronic Disengagement
167,3,medium,5,0.46,-0.31,2,5,0.66,-2.5,0.1,0.333,0.27,0.328,0,0.169,1,0.16,3,Chronic Disengagement
167,4,medium,7,0.35,-0.37,2,6,0.62,-1.2,0.21,0.333,0.33,0.278,0,0.163,1,0.2,3,Chronic Disengagement
167,5,medium,8,0.3,-0.45,3,2,0.57,-0.5,0.26,0.7,0.41,0.239,0,0.162,1,0.25,3,Chronic Disengagement
167,6,medium,5,0.23,-0.47,1,3,0.45,-0.657,0.33,0.667,0.43,0.271,0,0.196,1,0.23,3,Chronic Disengagement
167,7,medium,7,0.19,-0.57,1,6,0.31,-0.429,0.37,0.619,0.53,0.248,0,0.213,1,0.26,3,Chronic Disengagement
167,8,medium,3,0.15,-0.53,2,2,0.29,-0.631,0.41,0.554,0.49,0.332,1,0.23,1,0.3,2,Sudden Drop-off
168,1,high,5,0.28,-0.52,5,6,0.62,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
168,2,high,2,0.16,-0.75,4,2,0.6,-3.0,0.12,0.5,0.23,0.606,1,0.191,2,0.23,2,Sudden Drop-off
168,3,high,0,0.09,-0.76,6,3,0.45,-2.5,0.19,1.0,0.24,1.079,1,0.196,2,0.31,2,Sudden Drop-off
168,4,high,2,0.0,-0.93,2,1,0.28,-1.1,0.28,2.917,0.41,0.916,0,0.193,2,0.24,0,Emotional Distress
168,5,high,2,0.0,-1.0,6,2,0.31,-0.6,0.28,2.8,0.48,0.813,0,0.182,2,0.36,0,Emotional Distress
168,6,high,0,0.0,-1.0,2,2,0.05,-0.657,0.28,3.367,0.48,1.001,1,0.184,2,0.24,2,Sudden Drop-off
168,7,high,2,0.0,-1.0,5,1,0.1,-0.393,0.28,2.905,0.48,0.903,0,0.174,2,0.33,0,Emotional Distress
168,8,high,0,0.0,-1.0,3,0,0.0,-0.417,0.28,2.696,0.48,1.037,1,0.175,2,0.27,2,Sudden Drop-off
169,1,low,17,0.8,0.29,0,2,0.61,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
169,2,low,18,0.8,0.11,1,3,0.84,1.0,0.0,0.5,0.18,0.04,0,0.022,0,0.05,1,Chronic Disengagement
169,3,low,16,0.8,0.23,1,6,0.89,-0.5,0.0,0.333,0.06,0.059,0,0.028,0,0.04,1,Chronic Disengagement
169,4,low,17,0.78,0.15,1,4,0.89,-0.2,0.02,0.25,0.14,0.048,0,0.033,0,0.06,1,Chronic Disengagement
169,5,low,16,0.77,0.23,1,4,0.92,-0.3,0.03,0.2,0.06,0.05,0,0.03,0,0.05,1,Chronic Disengagement
169,6,low,13,0.74,0.09,1,2,0.65,-0.714,0.06,0.167,0.2,0.107,0,0.075,0,0.09,1,Chronic Disengagement
169,7,low,12,0.72,0.17,0,2,0.6,-0.893,0.08,0.238,0.12,0.143,0,0.079,0,0.06,1,Chronic Disengagement
169,8,low,16,0.62,0.15,0,7,0.74,-0.56,0.18,0.268,0.14,0.132,0,0.103,0,0.1,1,Chronic Disengagement
170,1,high,2,0.4,-1.0,5,4,0.8,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
170,2,high,3,0.32,-1.0,6,4,0.83,1.0,0.08,0.5,0.0,0.283,0,0.028,2,0.2,1,Chronic Disengagement
170,3,high,3,0.16,-1.0,3,5,0.39,0.5,0.24,2.333,0.0,0.217,0,0.084,2,0.18,1,Chronic Disengagement
170,4,high,3,0.09,-1.0,5,4,0.57,0.3,0.31,1.583,0.0,0.182,0,0.109,2,0.27,3,Chronic Disengagement
170,5,high,0,0.0,-1.0,3,1,0.39,-0.4,0.4,1.8,0.0,0.593,1,0.156,2,0.25,2,Sudden Drop-off
170,6,high,0,0.0,-1.0,6,3,0.01,-0.543,0.4,1.867,0.0,0.803,0,0.162,2,0.34,3,Chronic Disengagement
170,7,high,0,0.0,-1.0,5,0,0.0,-0.536,0.4,1.571,0.0,0.962,0,0.161,2,0.31,0,Emotional Distress
170,8,high,0,0.0,-1.0,3,0,0.02,-0.488,0.4,1.714,0.0,1.095,0,0.16,2,0.25,0,Emotional Distress
171,1,high,0,0.32,-0.26,3,6,0.65,0.0,0.0,0.0,0.0,,0,0.0,2,0.09,1,Chronic Disengagement
171,2,high,1,0.22,-0.45,6,5,0.81,1.0,0.1,4.5,0.19,1.414,0,0.059,2,0.24,0,Emotional Distress
171,3,high,3,0.09,-0.63,3,3,0.6,1.5,0.23,3.0,0.37,1.146,0,0.127,2,0.23,0,Emotional Distress
171,4,high,0,0.01,-0.59,2,4,0.34,0.2,0.31,3.0,0.33,1.414,1,0.15,2,0.23,2,Sudden Drop-off
171,5,high,2,0.0,-0.77,4,1,0.28,0.3,0.32,2.3,0.51,1.087,0,0.176,2,0.31,0,Emotional Distress
171,6,high,1,0.0,-0.92,6,3,0.27,0.143,0.32,2.8,0.66,1.002,1,0.194,2,0.39,2,Sudden Drop-off
171,7,high,0,0.0,-1.0,3,4,0.15,-0.036,0.32,2.476,0.74,1.155,1,0.206,2,0.32,2,Sudden Drop-off
171,8,high,0,0.0,-1.0,4,0,0.09,-0.107,0.32,2.125,0.74,1.287,0,0.209,2,0.35,0,Emotional Distress
172,1,low,8,1.0,0.6,1,5,0.83,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
172,2,low,11,0.97,0.7,0,4,0.74,3.0,0.03,0.5,-0.1,0.223,0,0.011,0,0.01,1,Chronic Disengagement
172,3,low,7,0.97,0.7,1,2,0.71,-0.5,0.03,0.333,-0.1,0.24,0,0.031,0,0.05,1,Chronic Disengagement
172,4,low,8,0.96,0.66,1,7,0.92,-0.4,0.04,0.25,-0.06,0.204,0,0.03,0,0.05,1,Chronic Disengagement
172,5,low,11,0.93,0.7,1,2,0.92,0.3,0.07,0.2,-0.1,0.208,0,0.024,0,0.06,1,Chronic Disengagement
172,6,low,11,0.88,0.54,1,6,0.62,0.457,0.12,0.167,0.06,0.199,0,0.049,0,0.09,1,Chronic Disengagement
172,7,low,8,0.84,0.59,0,3,0.82,0.143,0.16,0.238,0.01,0.194,0,0.057,0,0.07,1,Chronic Disengagement
172,8,low,6,0.82,0.52,0,2,0.8,-0.167,0.18,0.268,0.08,0.227,0,0.08,0,0.09,1,Chronic Disengagement
173,1,medium,9,0.68,0.08,1,6,0.64,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
173,2,medium,10,0.59,-0.06,2,5,0.6,1.0,0.09,0.5,0.14,0.074,0,0.049,1,0.11,1,Chronic Disengagement
173,3,medium,8,0.55,-0.08,1,2,0.69,-0.5,0.13,0.333,0.16,0.111,0,0.086,1,0.11,1,Chronic Disengagement
173,4,medium,9,0.49,-0.11,3,7,0.46,-0.2,0.19,0.917,0.19,0.091,0,0.098,1,0.19,1,Chronic Disengagement
173,5,medium,10,0.35,-0.34,1,5,0.49,0.1,0.33,0.8,0.42,0.091,0,0.168,1,0.22,3,Chronic Disengagement
173,6,medium,6,0.32,-0.37,2,1,0.51,-0.4,0.36,0.667,0.45,0.174,0,0.198,1,0.27,3,Chronic Disengagement
173,7,medium,8,0.27,-0.33,2,5,0.6,-0.321,0.41,0.571,0.41,0.163,0,0.208,1,0.28,3,Chronic Disengagement
173,8,medium,6,0.25,-0.38,1,3,0.47,-0.429,0.43,0.554,0.46,0.192,0,0.225,1,0.27,3,Chronic Disengagement
174,1,medium,10,0.53,0.27,2,2,0.61,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement
174,2,medium,9,0.51,0.32,3,6,0.85,-1.0,0.02,0.5,-0.05,0.074,0,0.047,1,0.11,1,Chronic Disengagement
174,3,medium,9,0.41,0.28,2,5,0.71,-0.5,0.12,0.333,-0.01,0.062,0,0.062,1,0.11,1,Chronic Disengagement
174,4,medium,4,0.41,0.04,3,4,0.49,-1.8,0.12,0.333,0.23,0.339,1,0.143,1,0.19,2,Sudden Drop-off
174,5,medium,7,0.32,0.07,1,6,0.67,-1.1,0.21,0.7,0.2,0.306,0,0.143,1,0.15,3,Chronic Disengagement
174,6,medium,5,0.21,0.03,1,5,0.33,-1.029,0.32,0.8,0.24,0.33,0,0.183,1,0.2,3,Chronic Disengagement
174,7,medium,3,0.15,0.03,3,1,0.51,-1.107,0.38,0.81,0.24,0.41,0,0.207,1,0.29,3,Chronic Disengagement
174,8,medium,4,0.16,-0.03,1,3,0.46,-0.964,0.37,0.857,0.3,0.427,0,0.206,1,0.23,3,Chronic Disengagement
175,1,low,19,0.87,0.66,1,4,0.61,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
175,2,low,15,0.82,0.71,1,7,0.76,-4.0,0.05,0.0,-0.05,0.166,0,0.177,0,0.1,1,Chronic Disengagement
175,3,low,19,0.81,0.75,1,6,0.82,-0.0,0.06,0.0,-0.09,0.131,0,0.021,0,0.05,1,Chronic Disengagement
175,4,low,16,0.84,0.78,1,7,0.77,-0.5,0.03,0.0,-0.12,0.12,0,0.03,0,0.05,1,Chronic Disengagement
175,5,low,15,0.77,0.6,0,2,0.89,-0.7,0.1,0.2,0.06,0.122,0,0.07,0,0.06,1,Chronic Disengagement
175,6,low,16,0.82,0.59,0,2,0.82,-0.514,0.05,0.267,0.07,0.112,0,0.047,0,0.04,1,Chronic Disengagement
175,7,low,17,0.81,0.58,1,7,0.55,-0.286,0.06,0.238,0.08,0.102,0,0.042,0,0.07,1,Chronic Disengagement
175,8,low,16,0.72,0.66,1,4,0.65,-0.25,0.15,0.214,0.0,0.096,0,0.062,0,0.09,1,Chronic Disengagement
176,1,medium,3,0.53,-0.26,1,5,0.65,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
